student_id;student_name;kampus;skill;score
S0007;Nurul Kurniawan;Surabaya;design thinking;84.6
S0007;Nurul Kurniawan;Surabaya;devops;52.7
S0007;Nurul Kurniawan;Surabaya;docker;58.4
S0007;Nurul Kurniawan;Surabaya;erd (entity relationship diagram);62.1
S0007;Nurul Kurniawan;Surabaya;erp (enterprise resource planning);74.3
S0007;Nurul Kurniawan;Surabaya;figma;71.5
S0007;Nurul Kurniawan;Surabaya;firewall;54.2
S0007;Nurul Kurniawan;Surabaya;git;68.6
S0007;Nurul Kurniawan;Surabaya;github;88.7
S0007;Nurul Kurniawan;Surabaya;graphql;63.8
S0007;Nurul Kurniawan;Surabaya;http;77.8
S0007;Nurul Kurniawan;Surabaya;information systems;97.7
S0007;Nurul Kurniawan;Surabaya;jaringan komputer;78.2
S0007;Nurul Kurniawan;Surabaya;java;61.2
S0007;Nurul Kurniawan;Surabaya;json;90.4
S0007;Nurul Kurniawan;Surabaya;kanban;72.7
S0007;Nurul Kurniawan;Surabaya;klasifikasi (data);96.1
S0007;Nurul Kurniawan;Surabaya;kpi (key performance indicator);79.2
S0007;Nurul Kurniawan;Surabaya;kriptografi;53.1
S0007;Nurul Kurniawan;Surabaya;laravel;54.3
S0007;Nurul Kurniawan;Surabaya;linux;67.2
S0007;Nurul Kurniawan;Surabaya;microservices;97.4
S0007;Nurul Kurniawan;Surabaya;microsoft excel;86.7
S0007;Nurul Kurniawan;Surabaya;mysql;75.7
S0007;Nurul Kurniawan;Surabaya;nosql;80.9
S0007;Nurul Kurniawan;Surabaya;oop (object oriented programming);93.2
S0007;Nurul Kurniawan;Surabaya;osi layer;86.8
S0007;Nurul Kurniawan;Surabaya;php;75.6
S0007;Nurul Kurniawan;Surabaya;prototyping;98.7
S0007;Nurul Kurniawan;Surabaya;python;86.6
S0007;Nurul Kurniawan;Surabaya;rest api;57.1
S0007;Nurul Kurniawan;Surabaya;sap;76.4
S0007;Nurul Kurniawan;Surabaya;scm (supply chain management);91.1
S0007;Nurul Kurniawan;Surabaya;sprint (agile);70.7
S0007;Nurul Kurniawan;Surabaya;statistika/probabilitas;95.0
S0007;Nurul Kurniawan;Surabaya;ui/ux design;78.1
S0007;Nurul Kurniawan;Surabaya;uml (unified modeling language);94.1
S0007;Nurul Kurniawan;Surabaya;usability testing;57.5
S0007;Nurul Kurniawan;Surabaya;use case diagram;65.7
S0007;Nurul Kurniawan;Surabaya;vulnerability assessment;71.7
S0007;Nurul Kurniawan;Surabaya;xml;92.2
S0008;Zainal Santoso;Surabaya;agile;77.9
S0008;Zainal Santoso;Surabaya;algorithm design;79.3
S0008;Zainal Santoso;Surabaya;basic programming;79.3
S0008;Zainal Santoso;Surabaya;basis data / database;84.7
S0008;Zainal Santoso;Surabaya;business intelligence;81.9
S0008;Zainal Santoso;Surabaya;cisco;65.7
S0008;Zainal Santoso;Surabaya;cloud computing;91.9
S0008;Zainal Santoso;Surabaya;clustering;57.3
S0008;Zainal Santoso;Surabaya;cobit;97.8
S0008;Zainal Santoso;Surabaya;crm (customer relationship management);93.7
S0008;Zainal Santoso;Surabaya;data mining;80.9
S0008;Zainal Santoso;Surabaya;data warehouse;68.9
S0008;Zainal Santoso;Surabaya;design thinking;75.5
S0008;Zainal Santoso;Surabaya;devops;94.2
S0008;Zainal Santoso;Surabaya;docker;53.6
S0008;Zainal Santoso;Surabaya;erd (entity relationship diagram);72.4
S0008;Zainal Santoso;Surabaya;erp (enterprise resource planning);72.8
S0008;Zainal Santoso;Surabaya;figma;86.7
S0008;Zainal Santoso;Surabaya;git;86.3
S0008;Zainal Santoso;Surabaya;github;98.4
S0008;Zainal Santoso;Surabaya;html;75.1
S0008;Zainal Santoso;Surabaya;http;72.0
S0008;Zainal Santoso;Surabaya;information systems;99.7
S0008;Zainal Santoso;Surabaya;jaringan komputer;89.1
S0008;Zainal Santoso;Surabaya;java;89.2
S0008;Zainal Santoso;Surabaya;json;94.9
S0008;Zainal Santoso;Surabaya;kanban;79.4
S0008;Zainal Santoso;Surabaya;klasifikasi (data);88.7
S0008;Zainal Santoso;Surabaya;kpi (key performance indicator);76.8
S0008;Zainal Santoso;Surabaya;kriptografi;90.2
S0008;Zainal Santoso;Surabaya;laravel;88.1
S0008;Zainal Santoso;Surabaya;linux;96.8
S0008;Zainal Santoso;Surabaya;machine learning;76.9
S0008;Zainal Santoso;Surabaya;microservices;92.8
S0008;Zainal Santoso;Surabaya;mysql;63.9
S0008;Zainal Santoso;Surabaya;nosql;51.0
S0008;Zainal Santoso;Surabaya;oop (object oriented programming);76.3
S0008;Zainal Santoso;Surabaya;osi layer;74.9
S0008;Zainal Santoso;Surabaya;php;91.6
S0008;Zainal Santoso;Surabaya;prototyping;82.1
S0008;Zainal Santoso;Surabaya;python;71.0
S0008;Zainal Santoso;Surabaya;regresi;71.2
S0008;Zainal Santoso;Surabaya;rest api;76.0
S0008;Zainal Santoso;Surabaya;sap;70.5
S0008;Zainal Santoso;Surabaya;scm (supply chain management);80.3
S0008;Zainal Santoso;Surabaya;sprint (agile);68.7
S0008;Zainal Santoso;Surabaya;sql;85.0
S0008;Zainal Santoso;Surabaya;statistika/probabilitas;97.5
S0008;Zainal Santoso;Surabaya;ui/ux design;96.9
S0008;Zainal Santoso;Surabaya;uml (unified modeling language);94.5
S0008;Zainal Santoso;Surabaya;usability testing;76.1
S0008;Zainal Santoso;Surabaya;use case diagram;87.5
S0008;Zainal Santoso;Surabaya;vulnerability assessment;77.6
S0008;Zainal Santoso;Surabaya;xml;74.7
S0009;Indra Wibowo;Surabaya;agile;75.2
S0009;Indra Wibowo;Surabaya;algorithm design;97.9
S0009;Indra Wibowo;Surabaya;basic programming;97.9
S0009;Indra Wibowo;Surabaya;basis data / database;95.2
S0009;Indra Wibowo;Surabaya;business intelligence;82.5
S0009;Indra Wibowo;Surabaya;cisco;72.9
S0009;Indra Wibowo;Surabaya;cloud computing;84.2
S0009;Indra Wibowo;Surabaya;clustering;54.9
S0009;Indra Wibowo;Surabaya;cobit;92.0
S0009;Indra Wibowo;Surabaya;crm (customer relationship management);77.6
S0009;Indra Wibowo;Surabaya;css;66.9
S0009;Indra Wibowo;Surabaya;data mining;73.6
S0009;Indra Wibowo;Surabaya;data warehouse;72.0
S0009;Indra Wibowo;Surabaya;devops;92.6
S0009;Indra Wibowo;Surabaya;docker;71.6
S0009;Indra Wibowo;Surabaya;erd (entity relationship diagram);85.0
S0009;Indra Wibowo;Surabaya;erp (enterprise resource planning);98.5
S0009;Indra Wibowo;Surabaya;figma;96.5
S0009;Indra Wibowo;Surabaya;firewall;99.7
S0009;Indra Wibowo;Surabaya;git;97.0
S0009;Indra Wibowo;Surabaya;github;85.5
S0009;Indra Wibowo;Surabaya;graphql;79.5
S0009;Indra Wibowo;Surabaya;html;59.6
S0009;Indra Wibowo;Surabaya;http;86.1
S0009;Indra Wibowo;Surabaya;information systems;99.1
S0009;Indra Wibowo;Surabaya;jaringan komputer;94.4
S0009;Indra Wibowo;Surabaya;java;89.7
S0009;Indra Wibowo;Surabaya;json;79.8
S0009;Indra Wibowo;Surabaya;kanban;82.1
S0009;Indra Wibowo;Surabaya;klasifikasi (data);74.0
S0009;Indra Wibowo;Surabaya;laravel;70.8
S0009;Indra Wibowo;Surabaya;linux;99.9
S0009;Indra Wibowo;Surabaya;machine learning;91.6
S0009;Indra Wibowo;Surabaya;microservices;95.9
S0009;Indra Wibowo;Surabaya;microsoft excel;92.4
S0009;Indra Wibowo;Surabaya;nosql;64.4
S0009;Indra Wibowo;Surabaya;osi layer;66.4
S0009;Indra Wibowo;Surabaya;php;99.7
S0009;Indra Wibowo;Surabaya;prototyping;91.5
S0009;Indra Wibowo;Surabaya;python;86.0
S0009;Indra Wibowo;Surabaya;regresi;71.1
S0009;Indra Wibowo;Surabaya;rest api;84.3
S0009;Indra Wibowo;Surabaya;sap;93.4
S0009;Indra Wibowo;Surabaya;scm (supply chain management);91.6
S0009;Indra Wibowo;Surabaya;sprint (agile);91.2
S0009;Indra Wibowo;Surabaya;sql;77.2
S0009;Indra Wibowo;Surabaya;statistika/probabilitas;83.2
S0009;Indra Wibowo;Surabaya;ui/ux design;67.9
S0009;Indra Wibowo;Surabaya;uml (unified modeling language);91.8
S0009;Indra Wibowo;Surabaya;usability testing;94.3
S0009;Indra Wibowo;Surabaya;use case diagram;57.8
S0009;Indra Wibowo;Surabaya;vulnerability assessment;75.7
S0009;Indra Wibowo;Surabaya;xml;72.1
S0010;Citra Kurniawan;Surabaya;agile;75.9
S0010;Citra Kurniawan;Surabaya;algorithm design;80.2
S0010;Citra Kurniawan;Surabaya;basic programming;80.2
S0010;Citra Kurniawan;Surabaya;basis data / database;92.2
S0010;Citra Kurniawan;Surabaya;business intelligence;77.2
S0010;Citra Kurniawan;Surabaya;cisco;60.9
S0010;Citra Kurniawan;Surabaya;cloud computing;87.3
S0010;Citra Kurniawan;Surabaya;clustering;69.2
S0010;Citra Kurniawan;Surabaya;cobit;95.4
S0010;Citra Kurniawan;Surabaya;crm (customer relationship management);87.6
S0010;Citra Kurniawan;Surabaya;css;94.7
S0010;Citra Kurniawan;Surabaya;data mining;87.0
S0010;Citra Kurniawan;Surabaya;data warehouse;94.8
S0010;Citra Kurniawan;Surabaya;design thinking;60.7
S0010;Citra Kurniawan;Surabaya;devops;94.3
S0010;Citra Kurniawan;Surabaya;erd (entity relationship diagram);89.0
S0010;Citra Kurniawan;Surabaya;erp (enterprise resource planning);91.7
S0010;Citra Kurniawan;Surabaya;figma;70.9
S0010;Citra Kurniawan;Surabaya;git;86.6
S0010;Citra Kurniawan;Surabaya;github;98.0
S0010;Citra Kurniawan;Surabaya;graphql;58.1
S0010;Citra Kurniawan;Surabaya;html;67.5
S0010;Citra Kurniawan;Surabaya;http;89.4
S0010;Citra Kurniawan;Surabaya;information systems;99.9
S0010;Citra Kurniawan;Surabaya;jaringan komputer;73.2
S0010;Citra Kurniawan;Surabaya;java;97.6
S0010;Citra Kurniawan;Surabaya;json;52.6
S0010;Citra Kurniawan;Surabaya;kanban;76.6
S0010;Citra Kurniawan;Surabaya;klasifikasi (data);92.6
S0010;Citra Kurniawan;Surabaya;kpi (key performance indicator);73.3
S0010;Citra Kurniawan;Surabaya;kriptografi;89.3
S0010;Citra Kurniawan;Surabaya;laravel;67.0
S0010;Citra Kurniawan;Surabaya;linux;73.6
S0010;Citra Kurniawan;Surabaya;machine learning;93.8
S0010;Citra Kurniawan;Surabaya;microservices;97.4
S0010;Citra Kurniawan;Surabaya;microsoft excel;80.1
S0010;Citra Kurniawan;Surabaya;mysql;77.7
S0010;Citra Kurniawan;Surabaya;nosql;95.0
S0010;Citra Kurniawan;Surabaya;osi layer;58.0
S0010;Citra Kurniawan;Surabaya;php;99.6
S0010;Citra Kurniawan;Surabaya;prototyping;70.1
S0010;Citra Kurniawan;Surabaya;python;99.3
S0010;Citra Kurniawan;Surabaya;regresi;76.7
S0010;Citra Kurniawan;Surabaya;rest api;69.7
S0010;Citra Kurniawan;Surabaya;scm (supply chain management);93.9
S0010;Citra Kurniawan;Surabaya;sprint (agile);58.2
S0010;Citra Kurniawan;Surabaya;sql;87.3
S0010;Citra Kurniawan;Surabaya;statistika/probabilitas;89.7
S0010;Citra Kurniawan;Surabaya;ui/ux design;79.1
S0010;Citra Kurniawan;Surabaya;uml (unified modeling language);91.2
S0010;Citra Kurniawan;Surabaya;usability testing;83.6
S0010;Citra Kurniawan;Surabaya;use case diagram;69.9
S0010;Citra Kurniawan;Surabaya;vulnerability assessment;85.5
S0010;Citra Kurniawan;Surabaya;xml;91.9
S0011;Qori Syahputra;Surabaya;agile;67.0
S0011;Qori Syahputra;Surabaya;algorithm design;68.3
S0011;Qori Syahputra;Surabaya;basic programming;68.3
S0011;Qori Syahputra;Surabaya;basis data / database;64.6
S0011;Qori Syahputra;Surabaya;business intelligence;85.0
S0011;Qori Syahputra;Surabaya;cisco;98.7
S0011;Qori Syahputra;Surabaya;cloud computing;72.9
S0011;Qori Syahputra;Surabaya;clustering;55.8
S0011;Qori Syahputra;Surabaya;cobit;88.8
S0011;Qori Syahputra;Surabaya;crm (customer relationship management);77.3
S0011;Qori Syahputra;Surabaya;css;68.6
S0011;Qori Syahputra;Surabaya;data mining;65.6
S0011;Qori Syahputra;Surabaya;data warehouse;69.5
S0011;Qori Syahputra;Surabaya;devops;61.3
S0011;Qori Syahputra;Surabaya;docker;85.7
S0011;Qori Syahputra;Surabaya;erd (entity relationship diagram);56.4
S0011;Qori Syahputra;Surabaya;erp (enterprise resource planning);94.9
S0011;Qori Syahputra;Surabaya;figma;98.5
S0011;Qori Syahputra;Surabaya;firewall;59.8
S0011;Qori Syahputra;Surabaya;git;54.2
S0011;Qori Syahputra;Surabaya;github;95.1
S0011;Qori Syahputra;Surabaya;graphql;68.7
S0011;Qori Syahputra;Surabaya;html;85.0
S0011;Qori Syahputra;Surabaya;http;92.0
S0011;Qori Syahputra;Surabaya;information systems;99.8
S0011;Qori Syahputra;Surabaya;jaringan komputer;93.5
S0011;Qori Syahputra;Surabaya;java;78.3
S0011;Qori Syahputra;Surabaya;json;62.4
S0011;Qori Syahputra;Surabaya;kanban;68.8
S0011;Qori Syahputra;Surabaya;klasifikasi (data);66.2
S0011;Qori Syahputra;Surabaya;kpi (key performance indicator);68.5
S0011;Qori Syahputra;Surabaya;kriptografi;66.2
S0011;Qori Syahputra;Surabaya;laravel;56.3
S0011;Qori Syahputra;Surabaya;linux;78.9
S0011;Qori Syahputra;Surabaya;microservices;91.4
S0011;Qori Syahputra;Surabaya;microsoft excel;88.6
S0011;Qori Syahputra;Surabaya;mysql;90.1
S0011;Qori Syahputra;Surabaya;nosql;71.0
S0011;Qori Syahputra;Surabaya;oop (object oriented programming);52.5
S0011;Qori Syahputra;Surabaya;osi layer;72.1
S0011;Qori Syahputra;Surabaya;php;53.4
S0011;Qori Syahputra;Surabaya;prototyping;98.0
S0011;Qori Syahputra;Surabaya;python;90.3
S0011;Qori Syahputra;Surabaya;rest api;71.3
S0011;Qori Syahputra;Surabaya;scm (supply chain management);90.1
S0011;Qori Syahputra;Surabaya;sprint (agile);79.0
S0011;Qori Syahputra;Surabaya;sql;52.3
S0011;Qori Syahputra;Surabaya;statistika/probabilitas;72.8
S0011;Qori Syahputra;Surabaya;ui/ux design;88.6
S0011;Qori Syahputra;Surabaya;uml (unified modeling language);98.5
S0011;Qori Syahputra;Surabaya;usability testing;78.7
S0011;Qori Syahputra;Surabaya;use case diagram;90.3
S0011;Qori Syahputra;Surabaya;vulnerability assessment;86.9
S0011;Qori Syahputra;Surabaya;xml;56.0
S0012;Fitri Anggraini;Surabaya;agile;97.5
S0012;Fitri Anggraini;Surabaya;algorithm design;93.2
S0012;Fitri Anggraini;Surabaya;basic programming;93.2
S0012;Fitri Anggraini;Surabaya;basis data / database;67.8
S0012;Fitri Anggraini;Surabaya;business intelligence;97.8
S0012;Fitri Anggraini;Surabaya;cisco;91.5
S0012;Fitri Anggraini;Surabaya;cloud computing;83.7
S0012;Fitri Anggraini;Surabaya;clustering;85.9
S0012;Fitri Anggraini;Surabaya;cobit;99.7
S0012;Fitri Anggraini;Surabaya;crm (customer relationship management);82.9
S0012;Fitri Anggraini;Surabaya;data mining;97.9
S0012;Fitri Anggraini;Surabaya;data warehouse;99.8
S0012;Fitri Anggraini;Surabaya;devops;100.0
S0012;Fitri Anggraini;Surabaya;docker;61.8
S0012;Fitri Anggraini;Surabaya;erp (enterprise resource planning);95.5
S0012;Fitri Anggraini;Surabaya;figma;58.7
S0012;Fitri Anggraini;Surabaya;firewall;96.4
S0012;Fitri Anggraini;Surabaya;git;93.0
S0012;Fitri Anggraini;Surabaya;github;85.7
S0012;Fitri Anggraini;Surabaya;graphql;76.0
S0012;Fitri Anggraini;Surabaya;html;67.9
S0012;Fitri Anggraini;Surabaya;http;82.4
S0012;Fitri Anggraini;Surabaya;information systems;99.6
S0012;Fitri Anggraini;Surabaya;jaringan komputer;96.4
S0012;Fitri Anggraini;Surabaya;java;84.8
S0012;Fitri Anggraini;Surabaya;json;58.5
S0012;Fitri Anggraini;Surabaya;kanban;75.1
S0012;Fitri Anggraini;Surabaya;klasifikasi (data);96.1
S0012;Fitri Anggraini;Surabaya;kpi (key performance indicator);87.2
S0012;Fitri Anggraini;Surabaya;kriptografi;75.0
S0012;Fitri Anggraini;Surabaya;laravel;96.4
S0012;Fitri Anggraini;Surabaya;linux;81.9
S0012;Fitri Anggraini;Surabaya;machine learning;69.9
S0012;Fitri Anggraini;Surabaya;microservices;75.8
S0012;Fitri Anggraini;Surabaya;microsoft excel;52.6
S0012;Fitri Anggraini;Surabaya;mysql;55.9
S0012;Fitri Anggraini;Surabaya;oop (object oriented programming);52.4
S0012;Fitri Anggraini;Surabaya;osi layer;59.5
S0012;Fitri Anggraini;Surabaya;php;72.1
S0012;Fitri Anggraini;Surabaya;prototyping;97.9
S0012;Fitri Anggraini;Surabaya;python;98.6
S0012;Fitri Anggraini;Surabaya;regresi;92.8
S0012;Fitri Anggraini;Surabaya;rest api;95.2
S0012;Fitri Anggraini;Surabaya;sap;75.6
S0012;Fitri Anggraini;Surabaya;scm (supply chain management);81.4
S0012;Fitri Anggraini;Surabaya;sql;76.0
S0012;Fitri Anggraini;Surabaya;statistika/probabilitas;93.4
S0012;Fitri Anggraini;Surabaya;ui/ux design;92.1
S0012;Fitri Anggraini;Surabaya;uml (unified modeling language);86.9
S0012;Fitri Anggraini;Surabaya;use case diagram;88.8
S0012;Fitri Anggraini;Surabaya;vulnerability assessment;91.5
S0012;Fitri Anggraini;Surabaya;xml;74.6
S0013;Lestari Halim;Surabaya;agile;65.6
S0013;Lestari Halim;Surabaya;algorithm design;76.6
S0013;Lestari Halim;Surabaya;basic programming;76.6
S0013;Lestari Halim;Surabaya;basis data / database;90.7
S0013;Lestari Halim;Surabaya;business intelligence;62.6
S0013;Lestari Halim;Surabaya;cisco;95.3
S0013;Lestari Halim;Surabaya;cloud computing;88.3
S0013;Lestari Halim;Surabaya;clustering;77.3
S0013;Lestari Halim;Surabaya;cobit;89.6
S0013;Lestari Halim;Surabaya;css;99.5
S0013;Lestari Halim;Surabaya;data mining;92.6
S0013;Lestari Halim;Surabaya;design thinking;52.0
S0013;Lestari Halim;Surabaya;devops;61.8
S0013;Lestari Halim;Surabaya;docker;55.8
S0013;Lestari Halim;Surabaya;erd (entity relationship diagram);55.6
S0013;Lestari Halim;Surabaya;erp (enterprise resource planning);80.9
S0013;Lestari Halim;Surabaya;figma;89.8
S0013;Lestari Halim;Surabaya;git;97.1
S0013;Lestari Halim;Surabaya;github;82.1
S0013;Lestari Halim;Surabaya;graphql;56.5
S0013;Lestari Halim;Surabaya;html;61.9
S0013;Lestari Halim;Surabaya;http;82.2
S0013;Lestari Halim;Surabaya;information systems;99.4
S0013;Lestari Halim;Surabaya;jaringan komputer;86.7
S0013;Lestari Halim;Surabaya;java;85.9
S0013;Lestari Halim;Surabaya;kanban;93.7
S0013;Lestari Halim;Surabaya;klasifikasi (data);74.0
S0013;Lestari Halim;Surabaya;kpi (key performance indicator);92.4
S0013;Lestari Halim;Surabaya;kriptografi;92.2
S0013;Lestari Halim;Surabaya;linux;98.4
S0013;Lestari Halim;Surabaya;microservices;63.1
S0013;Lestari Halim;Surabaya;microsoft excel;69.5
S0013;Lestari Halim;Surabaya;mysql;83.3
S0013;Lestari Halim;Surabaya;nosql;81.1
S0013;Lestari Halim;Surabaya;oop (object oriented programming);87.8
S0013;Lestari Halim;Surabaya;osi layer;96.7
S0013;Lestari Halim;Surabaya;php;88.4
S0013;Lestari Halim;Surabaya;prototyping;98.0
S0013;Lestari Halim;Surabaya;python;73.5
S0013;Lestari Halim;Surabaya;regresi;92.9
S0013;Lestari Halim;Surabaya;rest api;53.1
S0013;Lestari Halim;Surabaya;sap;100.0
S0013;Lestari Halim;Surabaya;scm (supply chain management);96.8
S0013;Lestari Halim;Surabaya;sprint (agile);88.3
S0013;Lestari Halim;Surabaya;statistika/probabilitas;78.9
S0013;Lestari Halim;Surabaya;ui/ux design;67.5
S0013;Lestari Halim;Surabaya;uml (unified modeling language);92.5
S0013;Lestari Halim;Surabaya;usability testing;81.6
S0013;Lestari Halim;Surabaya;use case diagram;99.7
S0013;Lestari Halim;Surabaya;vulnerability assessment;63.1
S0013;Lestari Halim;Surabaya;xml;57.4
S0014;Yusuf Anggraini;Surabaya;agile;92.2
S0014;Yusuf Anggraini;Surabaya;algorithm design;89.9
S0014;Yusuf Anggraini;Surabaya;basic programming;89.9
S0014;Yusuf Anggraini;Surabaya;basis data / database;81.4
S0014;Yusuf Anggraini;Surabaya;business intelligence;99.2
S0014;Yusuf Anggraini;Surabaya;cloud computing;62.1
S0014;Yusuf Anggraini;Surabaya;clustering;85.8
S0014;Yusuf Anggraini;Surabaya;cobit;72.8
S0014;Yusuf Anggraini;Surabaya;crm (customer relationship management);73.9
S0014;Yusuf Anggraini;Surabaya;css;86.7
S0014;Yusuf Anggraini;Surabaya;data mining;82.3
S0014;Yusuf Anggraini;Surabaya;data warehouse;84.5
S0014;Yusuf Anggraini;Surabaya;design thinking;66.9
S0014;Yusuf Anggraini;Surabaya;devops;79.2
S0014;Yusuf Anggraini;Surabaya;docker;65.1
S0014;Yusuf Anggraini;Surabaya;erp (enterprise resource planning);60.8
S0014;Yusuf Anggraini;Surabaya;figma;90.8
S0014;Yusuf Anggraini;Surabaya;firewall;94.6
S0014;Yusuf Anggraini;Surabaya;git;75.2
S0014;Yusuf Anggraini;Surabaya;github;95.3
S0014;Yusuf Anggraini;Surabaya;graphql;84.7
S0014;Yusuf Anggraini;Surabaya;html;67.9
S0014;Yusuf Anggraini;Surabaya;http;77.5
S0014;Yusuf Anggraini;Surabaya;information systems;99.9
S0014;Yusuf Anggraini;Surabaya;jaringan komputer;92.0
S0014;Yusuf Anggraini;Surabaya;java;98.5
S0014;Yusuf Anggraini;Surabaya;json;63.8
S0014;Yusuf Anggraini;Surabaya;kanban;81.9
S0014;Yusuf Anggraini;Surabaya;klasifikasi (data);74.4
S0014;Yusuf Anggraini;Surabaya;kpi (key performance indicator);79.1
S0014;Yusuf Anggraini;Surabaya;laravel;53.2
S0014;Yusuf Anggraini;Surabaya;linux;92.4
S0014;Yusuf Anggraini;Surabaya;machine learning;99.7
S0014;Yusuf Anggraini;Surabaya;microservices;92.8
S0014;Yusuf Anggraini;Surabaya;microsoft excel;78.9
S0014;Yusuf Anggraini;Surabaya;mysql;79.6
S0014;Yusuf Anggraini;Surabaya;nosql;68.5
S0014;Yusuf Anggraini;Surabaya;osi layer;83.6
S0014;Yusuf Anggraini;Surabaya;php;99.9
S0014;Yusuf Anggraini;Surabaya;prototyping;81.8
S0014;Yusuf Anggraini;Surabaya;python;77.5
S0014;Yusuf Anggraini;Surabaya;regresi;54.9
S0014;Yusuf Anggraini;Surabaya;rest api;75.1
S0014;Yusuf Anggraini;Surabaya;sap;86.2
S0014;Yusuf Anggraini;Surabaya;scm (supply chain management);97.9
S0014;Yusuf Anggraini;Surabaya;sprint (agile);75.9
S0014;Yusuf Anggraini;Surabaya;sql;77.4
S0014;Yusuf Anggraini;Surabaya;statistika/probabilitas;81.8
S0014;Yusuf Anggraini;Surabaya;ui/ux design;72.6
S0014;Yusuf Anggraini;Surabaya;uml (unified modeling language);90.2
S0014;Yusuf Anggraini;Surabaya;usability testing;68.4
S0014;Yusuf Anggraini;Surabaya;use case diagram;83.8
S0014;Yusuf Anggraini;Surabaya;vulnerability assessment;66.1
S0014;Yusuf Anggraini;Surabaya;xml;75.4
S0015;Lestari Kusuma;Surabaya;agile;95.7
S0015;Lestari Kusuma;Surabaya;algorithm design;94.1
S0015;Lestari Kusuma;Surabaya;basic programming;94.1
S0015;Lestari Kusuma;Surabaya;basis data / database;92.7
S0015;Lestari Kusuma;Surabaya;business intelligence;85.4
S0015;Lestari Kusuma;Surabaya;cisco;63.3
S0015;Lestari Kusuma;Surabaya;cloud computing;66.6
S0015;Lestari Kusuma;Surabaya;clustering;99.2
S0015;Lestari Kusuma;Surabaya;cobit;89.2
S0015;Lestari Kusuma;Surabaya;crm (customer relationship management);93.4
S0015;Lestari Kusuma;Surabaya;css;55.7
S0015;Lestari Kusuma;Surabaya;data mining;70.6
S0015;Lestari Kusuma;Surabaya;data warehouse;73.0
S0015;Lestari Kusuma;Surabaya;design thinking;98.6
S0015;Lestari Kusuma;Surabaya;devops;64.2
S0015;Lestari Kusuma;Surabaya;docker;90.1
S0015;Lestari Kusuma;Surabaya;erd (entity relationship diagram);85.6
S0015;Lestari Kusuma;Surabaya;erp (enterprise resource planning);60.7
S0015;Lestari Kusuma;Surabaya;figma;87.5
S0015;Lestari Kusuma;Surabaya;firewall;52.0
S0015;Lestari Kusuma;Surabaya;git;79.5
S0015;Lestari Kusuma;Surabaya;github;79.5
S0015;Lestari Kusuma;Surabaya;graphql;97.8
S0015;Lestari Kusuma;Surabaya;html;52.2
S0015;Lestari Kusuma;Surabaya;http;83.0
S0015;Lestari Kusuma;Surabaya;information systems;99.5
S0015;Lestari Kusuma;Surabaya;jaringan komputer;58.0
S0015;Lestari Kusuma;Surabaya;java;99.9
S0015;Lestari Kusuma;Surabaya;json;64.7
S0015;Lestari Kusuma;Surabaya;kanban;97.6
S0015;Lestari Kusuma;Surabaya;klasifikasi (data);91.0
S0015;Lestari Kusuma;Surabaya;kpi (key performance indicator);55.0
S0015;Lestari Kusuma;Surabaya;laravel;65.2
S0015;Lestari Kusuma;Surabaya;linux;91.4
S0015;Lestari Kusuma;Surabaya;machine learning;72.2
S0015;Lestari Kusuma;Surabaya;microservices;99.0
S0015;Lestari Kusuma;Surabaya;microsoft excel;79.3
S0015;Lestari Kusuma;Surabaya;mysql;75.9
S0015;Lestari Kusuma;Surabaya;nosql;96.4
S0015;Lestari Kusuma;Surabaya;osi layer;77.2
S0015;Lestari Kusuma;Surabaya;php;86.4
S0015;Lestari Kusuma;Surabaya;prototyping;96.8
S0015;Lestari Kusuma;Surabaya;python;81.8
S0015;Lestari Kusuma;Surabaya;rest api;60.6
S0015;Lestari Kusuma;Surabaya;scm (supply chain management);97.9
S0015;Lestari Kusuma;Surabaya;sprint (agile);70.4
S0015;Lestari Kusuma;Surabaya;sql;92.5
S0015;Lestari Kusuma;Surabaya;statistika/probabilitas;79.6
S0015;Lestari Kusuma;Surabaya;ui/ux design;84.6
S0015;Lestari Kusuma;Surabaya;uml (unified modeling language);93.5
S0015;Lestari Kusuma;Surabaya;usability testing;95.4
S0015;Lestari Kusuma;Surabaya;use case diagram;96.0
S0015;Lestari Kusuma;Surabaya;vulnerability assessment;80.9
S0015;Lestari Kusuma;Surabaya;xml;91.2
S0016;Hana Hidayat;Surabaya;agile;83.1
S0016;Hana Hidayat;Surabaya;algorithm design;77.0
S0016;Hana Hidayat;Surabaya;basic programming;77.0
S0016;Hana Hidayat;Surabaya;basis data / database;81.7
S0016;Hana Hidayat;Surabaya;business intelligence;61.9
S0016;Hana Hidayat;Surabaya;cisco;59.2
S0016;Hana Hidayat;Surabaya;cloud computing;87.1
S0016;Hana Hidayat;Surabaya;clustering;60.3
S0016;Hana Hidayat;Surabaya;cobit;93.2
S0016;Hana Hidayat;Surabaya;crm (customer relationship management);79.3
S0016;Hana Hidayat;Surabaya;css;52.5
S0016;Hana Hidayat;Surabaya;data mining;80.3
S0016;Hana Hidayat;Surabaya;data warehouse;76.4
S0016;Hana Hidayat;Surabaya;design thinking;93.9
S0016;Hana Hidayat;Surabaya;devops;95.9
S0016;Hana Hidayat;Surabaya;docker;66.6
S0016;Hana Hidayat;Surabaya;erd (entity relationship diagram);87.9
S0016;Hana Hidayat;Surabaya;erp (enterprise resource planning);76.1
