student_id;student_name;campus;id_CLO;skill_original;canonical_skill;score
M0049;Kartika Kurniawan;Surabaya;PAW_CLO-02-2;laravel;laravel;76.2
M0049;Kartika Kurniawan;Jakarta;SO_CLO-03-2;tcp/ip;tcp/ip;73.0
M0050;Kharisma Aji Kusuma;Jakarta;PPB_CLO-04;konsep dasar sistem informasi;information systems;87.1
M0050;Kharisma Aji Kusuma;Jakarta;SO_CLO-04;firewall;firewall;84.1
M0050;Kharisma Aji Kusuma;Surabaya;MPPKI_CLO-02;klasifikasi;klasifikasi;79.2
M0050;Kharisma Aji Kusuma;Surabaya;PBO_CLO-02-2;oop;object-oriented programming;77.5
M0050;Kharisma Aji Kusuma;Jakarta;KSI_CLO-01-2;otorisasi;otorisasi;77.3
M0050;Kharisma Aji Kusuma;Jakarta;PD_CLO-04-1;python;python;77.3
M0050;Kharisma Aji Kusuma;Surabaya;PPL_CLO-02-2;github;github;77.1
M0050;Kharisma Aji Kusuma;Jakarta;SI_CLO-02;regresi;regression analysis;76.6
M0050;Kharisma Aji Kusuma;Surabaya;SI_CLO-02;statistika/probabilitas;statistics;76.6
M0050;Kharisma Aji Kusuma;ITS;ITS_AB235_CLO1;administrasi basis data;database administration;76.1
M0050;Kharisma Aji Kusuma;Surabaya;KSI_CLO-02-2;vulnerability assessment;vulnerability assessment;74.8
M0050;Kharisma Aji Kusuma;Jakarta;JK_CLO-01-2;osi layer;osi model;74.8
M0050;Kharisma Aji Kusuma;Surabaya;JK_CLO-01-2;jaringan komputer;networking;74.8
M0050;Kharisma Aji Kusuma;ITS;ITS_SBD331_CLO1;pengembangan sistem basis data;database development;73.9
M0050;Kharisma Aji Kusuma;ITS;ITS_SKBM366_CLO1_393;simulasi;simulation modeling;73.4
M0050;Kharisma Aji Kusuma;ITS;ITS_DDMJK126_CLO6_265;arsitektur jaringan;network architecture;69.3
M0050;Kharisma Aji Kusuma;Jakarta;TKMTI_CLO-01;cobit;cobit;66.5
M0050;Kharisma Aji Kusuma;ITS;ITS_PDAP829_CLO1_357;algoritma heuristik;heuristic algorithms;64.9
M0050;Kharisma Aji Kusuma;ITS;ITS_SBD331_CLO1_378;query;sql;63.9
M0050;Kharisma Aji Kusuma;Surabaya;PBO_CLO-02-1;java;java;59.2
M0050;Kharisma Aji Kusuma;Jakarta;CDAP_CLO-04;prototyping;prototyping;53.3
M0051;Kharisma Utomo;ITS;ITS_PST697_CLO1_314;audit ti;it audit;93.2
M0051;Kharisma Utomo;Surabaya;PAB_CLO-01;konsep dasar sistem informasi;information systems;91.1
M0051;Kharisma Utomo;Jakarta;DWBI_CLO-04;etl;etl;89.0
M0051;Kharisma Utomo;ITS;ITS_MRP265_CLO1_348;peramalan;forecasting;87.0
M0051;Kharisma Utomo;Jakarta;SI_CLO-01;statistika/probabilitas;statistics;86.6
M0051;Kharisma Utomo;ITS;ITS_FD704_CLO1_294;pengembangan keamanan data;data security;80.5
M0051;Kharisma Utomo;Jakarta;SE_CLO-02-1;erp;erp;79.7
M0051;Kharisma Utomo;ITS;ITS_SBD331_CLO1_372;desain basis data;database design;79.7
M0051;Kharisma Utomo;Jakarta;PD_CLO-03;data mining;data mining;78.7
M0051;Kharisma Utomo;ITS;ITS_PST697_CLO5;teknologi informasi;information technology;78.2
M0051;Kharisma Utomo;ITS;ITS_SKBM366_CLO5;sistem keputusan berbasis model;decision support systems;78.1
M0051;Kharisma Utomo;Surabaya;PBO_CLO-01-2;uml;uml;76.0
M0051;Kharisma Utomo;ITS;ITS_ADSD677_CLO1_290;struktur data;data structures;75.4
M0051;Kharisma Utomo;ITS;ITS_PSK856_CLO1_323;cognitive problem solver;problem solving;74.0
M0051;Kharisma Utomo;ITS;ITS_MRP265_CLO1_349;perencanaan agregat;aggregate planning;73.4
M0051;Kharisma Utomo;Jakarta;PSC_CLO-03-1;neural network;neural networks;73.0
M0051;Kharisma Utomo;ITS;ITS_SE608_CLO1_382;perangkat;hardware;72.1
M0051;Kharisma Utomo;ITS;ITS_PD115_CLO5_273;java;java;71.3
M0051;Kharisma Utomo;Jakarta;PAW_CLO-04-2;basis data / database;database;70.6
M0051;Kharisma Utomo;Jakarta;IAE2_CLO-01-2;api;api;70.5
M0051;Kharisma Utomo;Surabaya;IAE2_CLO-01-2;rest api;rest api;70.5
M0051;Kharisma Utomo;ITS;ITS_FD704_CLO1;infrastruktur;it infrastructure;69.4
M0051;Kharisma Utomo;ITS;ITS_PSDO774_CLO4_284;agile;agile;68.1
M0051;Kharisma Utomo;Jakarta;CDAP_CLO-04;prototyping;prototyping;67.7
M0051;Kharisma Utomo;Jakarta;PBO_CLO-01;oop;object-oriented programming;67.4
M0051;Kharisma Utomo;Jakarta;AP_CLO-03;algoritma & pemrograman dasar;algorithm & programming;67.4
M0051;Kharisma Utomo;ITS;ITS_PST944_CLO1_317;manajemen resiko;risk management;65.8
M0051;Kharisma Utomo;Jakarta;PPL_CLO-05-2;scm;scm;61.0
M0051;Kharisma Utomo;Surabaya;APSI_CLO-01-2;kanban;kanban;55.2
M0052;Kurnia Budiman;ITS;ITS_PSK856_CLO1_325;ml;machine learning;92.5
M0052;Kurnia Budiman;Jakarta;CDAP_CLO-01;konsep dasar sistem informasi;information systems;91.6
M0052;Kurnia Budiman;ITS;ITS_PSK856_CLO1_326;iot;internet of things;85.5
M0052;Kurnia Budiman;Surabaya;PU_CLO-05;ui/ux design;ui/ux;83.9
M0052;Kurnia Budiman;Jakarta;DWBI_CLO-02-2;cloud computing;cloud computing;83.0
M0052;Kurnia Budiman;Surabaya;DWBI_CLO-02-2;data warehouse;data warehousing;83.0
M0052;Kurnia Budiman;Jakarta;SBD_CLO-03-2;basis data / database;database;78.3
M0052;Kurnia Budiman;ITS;ITS_PST944_CLO1_318;manajemen keamanan siber;cybersecurity;76.6
M0052;Kurnia Budiman;Surabaya;SE_CLO-02;erp;erp;76.2
M0052;Kurnia Budiman;ITS;ITS_SKBM366_CLO1;konsep sistem;konsep;75.7
M0052;Kurnia Budiman;Jakarta;JK_CLO-01-1;switching;network switching;75.3
M0052;Kurnia Budiman;Surabaya;JK_CLO-01-1;osi layer;osi model;75.3
M0052;Kurnia Budiman;ITS;ITS_PBA126_CLO1_363;analisis data;data analysis;74.4
M0052;Kurnia Budiman;ITS;ITS_SBD331_CLO1;pengembangan sistem basis data;database development;74.3
M0052;Kurnia Budiman;Surabaya;APSI_CLO-01-1;agile;agile;72.4
M0052;Kurnia Budiman;Jakarta;SO_CLO-02-2;tcp/ip;tcp/ip;71.6
M0052;Kurnia Budiman;Surabaya;SO_CLO-02-2;linux;linux;71.6
M0052;Kurnia Budiman;ITS;ITS_PDAP113_CLO1;data mining;data mining;71.3
M0052;Kurnia Budiman;Jakarta;SI_CLO-01;statistika/probabilitas;statistics;71.2
M0052;Kurnia Budiman;Jakarta;TKMTI_CLO-02;cobit;cobit;71.0
M0052;Kurnia Budiman;Jakarta;KSI_CLO-04;vulnerability assessment;vulnerability assessment;70.8
M0052;Kurnia Budiman;ITS;ITS_DDMJK126_CLO5;jaringan komputer;networking;69.9
M0052;Kurnia Budiman;Jakarta;DT_CLO-02-1;design thinking;design thinking;66.3
M0052;Kurnia Budiman;ITS;ITS_FD704_CLO1_292;infrastruktur;it infrastructure;65.5
M0053;Kurnia Salma Wicaksono;Jakarta;TKMTI_CLO-03;cobit;cobit;84.6
M0053;Kurnia Salma Wicaksono;Jakarta;PSI_CLO-03;konsep dasar sistem informasi;information systems;81.7
M0053;Kurnia Salma Wicaksono;Jakarta;KSI_CLO-03-2;vulnerability assessment;vulnerability assessment;81.6
M0053;Kurnia Salma Wicaksono;Surabaya;KA_CLO-01-1;devops;devops;77.0
M0053;Kurnia Salma Wicaksono;Jakarta;SO_CLO-02-1;linux;linux;76.9
M0053;Kurnia Salma Wicaksono;Surabaya;SO_CLO-02-1;http;http;76.9
M0053;Kurnia Salma Wicaksono;Jakarta;MRP_CLO-02-1;erp;erp;75.6
M0053;Kurnia Salma Wicaksono;ITS;ITS_SBD331_CLO1_374;mendesain basis data konseptual;database design;75.2
M0053;Kurnia Salma Wicaksono;ITS;ITS_PD115_CLO2;pemrograman;programming;75.1
M0053;Kurnia Salma Wicaksono;Jakarta;SBD_CLO-03-2;basis data / database;database;74.7
M0053;Kurnia Salma Wicaksono;Surabaya;PBO_CLO-02-1;java;java;74.3
M0053;Kurnia Salma Wicaksono;Jakarta;SBD_CLO-02-2;mysql;mysql;72.6
M0053;Kurnia Salma Wicaksono;ITS;ITS_SBD331_CLO1_373;arsitektur sistem basis data;database architecture;72.1
M0053;Kurnia Salma Wicaksono;Surabaya;SMHP_CLO-02;klasifikasi;klasifikasi;70.9
M0053;Kurnia Salma Wicaksono;Jakarta;PD_CLO-04-1;python;python;70.8
M0053;Kurnia Salma Wicaksono;Jakarta;AP_CLO-03;algoritma & pemrograman dasar;algorithm & programming;70.8
M0053;Kurnia Salma Wicaksono;Surabaya;SMHP_CLO-03-1;data mining;data mining;68.4
M0053;Kurnia Salma Wicaksono;ITS;ITS_SITI927_CLO1_303;transformasi digital;digital transformation;65.9
M0053;Kurnia Salma Wicaksono;Jakarta;SBD_CLO-03-1;nosql;nosql;65.8
M0053;Kurnia Salma Wicaksono;Jakarta;CDAP_CLO-04;prototyping;prototyping;56.4
M0054;Mahendra Naufal Suhartono;Surabaya;KA_CLO-03-1;docker;docker;99.0
M0054;Mahendra Naufal Suhartono;Surabaya;PEKC_CLO-03;konsep dasar sistem informasi;information systems;97.2
M0054;Mahendra Naufal Suhartono;Jakarta;AP_CLO-01-1;flowchart;flowchart;94.6
M0054;Mahendra Naufal Suhartono;Surabaya;AP_CLO-01-1;python;python;94.6
M0054;Mahendra Naufal Suhartono;Jakarta;SI_CLO-02;regresi;regression analysis;93.7
M0054;Mahendra Naufal Suhartono;Surabaya;SI_CLO-02;statistika/probabilitas;statistics;93.7
M0054;Mahendra Naufal Suhartono;ITS;ITS_PST944_CLO1;tatakelola keamanan informasi;information security;92.8
M0054;Mahendra Naufal Suhartono;Surabaya;MPPKI_CLO-02;klasifikasi;klasifikasi;91.5
M0054;Mahendra Naufal Suhartono;Surabaya;PPL_CLO-02-1;git;git;90.6
M0054;Mahendra Naufal Suhartono;ITS;ITS_PD115_CLO1;pemrograman;programming;90.5
M0054;Mahendra Naufal Suhartono;Jakarta;SBD_CLO-02-1;sql;sql;88.8
M0054;Mahendra Naufal Suhartono;Surabaya;APSI_CLO-02-2;use case diagram;use case diagram;88.7
M0054;Mahendra Naufal Suhartono;Jakarta;KSI_CLO-03-2;vulnerability assessment;vulnerability assessment;87.1
M0054;Mahendra Naufal Suhartono;ITS;ITS_PST697_CLO1;sistem pengendalian internal;internal control systems;86.0
M0054;Mahendra Naufal Suhartono;Jakarta;JK_CLO-03-2;jaringan komputer;networking;84.4
M0054;Mahendra Naufal Suhartono;Surabaya;JK_CLO-03-2;cisco;cisco networking;84.4
M0054;Mahendra Naufal Suhartono;Jakarta;SE_CLO-02-2;sap;sap;83.1
M0054;Mahendra Naufal Suhartono;ITS;ITS_PSDO774_CLO1;devops;devops;81.3
M0054;Mahendra Naufal Suhartono;Jakarta;PAW_CLO-03-2;html;html;80.7
M0054;Mahendra Naufal Suhartono;Surabaya;KA_CLO-03-2;github;github;80.1
M0054;Mahendra Naufal Suhartono;ITS;ITS_FD704_CLO1_295;infrastruktur sistem;it infrastructure;80.0
M0054;Mahendra Naufal Suhartono;ITS;ITS_KL369_CLO1_388;algoritma;algorithms;80.0
M0054;Mahendra Naufal Suhartono;Jakarta;DWBI_CLO-01-1;data warehouse;data warehousing;79.1
M0054;Mahendra Naufal Suhartono;ITS;ITS_ODFB259_CLO1_355;desain organisasi;organization design;78.1
M0054;Mahendra Naufal Suhartono;Jakarta;JK_CLO-01-2;osi layer;osi model;77.6
M0054;Mahendra Naufal Suhartono;Jakarta;SE_CLO-02-1;erp;erp;70.3
M0054;Mahendra Naufal Suhartono;Surabaya;PD_CLO-01-1;data mining;data mining;67.4
M0055;Mahendra Utomo;ITS;ITS_LDSD341_CLO1_343;struktur diskrit;discrete mathematics;78.8
M0055;Mahendra Utomo;Jakarta;SO_CLO-02-1;linux;linux;78.4
M0055;Mahendra Utomo;Surabaya;SO_CLO-02-1;http;http;78.4
M0055;Mahendra Utomo;Surabaya;APSI_CLO-02-1;uml;uml;77.4
M0055;Mahendra Utomo;Jakarta;MRP_CLO-02-2;scm;scm;77.0
M0055;Mahendra Utomo;ITS;ITS_SKBM366_CLO1;konsep sistem;konsep;75.8
M0055;Mahendra Utomo;Surabaya;BI_CLO-02;konsep dasar sistem informasi;information systems;74.6
M0055;Mahendra Utomo;Surabaya;APB_CLO-03-1;basis data / database;database;74.5
M0055;Mahendra Utomo;Jakarta;PPL_CLO-01-2;scrum;scrum;73.6
M0055;Mahendra Utomo;Surabaya;PPL_CLO-01-2;prototyping;prototyping;73.6
M0055;Mahendra Utomo;Surabaya;PPL_CLO-02-1;git;git;72.5
M0055;Mahendra Utomo;Jakarta;IAE2_CLO-02-1;python;python;70.8
M0055;Mahendra Utomo;Jakarta;AP_CLO-03;algoritma & pemrograman dasar;algorithm & programming;70.0
M0055;Mahendra Utomo;Jakarta;PAW_CLO-02-2;html;html;69.9
M0055;Mahendra Utomo;Surabaya;PAW_CLO-02-2;laravel;laravel;69.9
M0055;Mahendra Utomo;ITS;ITS_PSK856_CLO1_324;ai;artificial intelligence;69.7
M0055;Mahendra Utomo;Jakarta;PAW_CLO-01-2;rest api;rest api;66.4
M0055;Mahendra Utomo;Surabaya;PAW_CLO-01-2;css;css;66.4
M0055;Mahendra Utomo;ITS;ITS_ADDD245_CLO1_332;analytics;analytics;66.3
M0055;Mahendra Utomo;ITS;ITS_PAI936_CLO1;keamanan informasi;information security;64.2
M0055;Mahendra Utomo;Jakarta;DWBI_CLO-01-2;kpi;kpi;62.7
M0055;Mahendra Utomo;Jakarta;KSI_CLO-02-2;otorisasi;otorisasi;62.4
M0055;Mahendra Utomo;Surabaya;KSI_CLO-02-2;vulnerability assessment;vulnerability assessment;62.4
M0055;Mahendra Utomo;Jakarta;DWBI_CLO-02-2;cloud computing;cloud computing;59.2
M0055;Mahendra Utomo;Surabaya;DWBI_CLO-02-2;data warehouse;data warehousing;59.2
M0055;Mahendra Utomo;ITS;ITS_DDMJK126_CLO5;jaringan komputer;networking;43.0
M0056;Mega Saputra;Jakarta;KSI_CLO-02-2;otorisasi;otorisasi;100.0
M0056;Mega Saputra;Surabaya;KSI_CLO-02-2;vulnerability assessment;vulnerability assessment;100.0
M0056;Mega Saputra;ITS;ITS_KL369_CLO1_388;algoritma;algorithms;94.3
M0056;Mega Saputra;ITS;ITS_ADDD245_CLO1_335;konsep statistik;statistics;91.3
M0056;Mega Saputra;Jakarta;SO_CLO-03-1;linux;linux;89.0
M0056;Mega Saputra;Surabaya;SO_CLO-03-1;http;http;89.0
M0056;Mega Saputra;ITS;ITS_PSK856_CLO1_324;ai;artificial intelligence;87.3
M0056;Mega Saputra;ITS;ITS_PSK856_CLO1_328;natural language processing;natural language processing;85.7
M0056;Mega Saputra;Jakarta;DT_CLO-01;konsep dasar sistem informasi;information systems;85.6
M0056;Mega Saputra;ITS;ITS_KL369_CLO1_387;optimasi;optimization;85.2
M0056;Mega Saputra;ITS;ITS_TML142_CLO1;machine learning;machine learning;85.1
M0056;Mega Saputra;ITS;ITS_SITI927_CLO4_306;togaf;togaf;84.8
M0056;Mega Saputra;Surabaya;PD_CLO-02;data mining;data mining;84.7
M0056;Mega Saputra;ITS;ITS_SBD331_CLO1_373;arsitektur sistem basis data;database architecture;84.5
M0056;Mega Saputra;ITS;ITS_DL830_CLO1_255;data;data;83.1
M0056;Mega Saputra;ITS;ITS_MLTI487_CLO1;manajemen layanan ti;it service management;82.5
M0056;Mega Saputra;ITS;ITS_SKBM366_CLO1_393;simulasi;simulation modeling;81.8
M0056;Mega Saputra;ITS;ITS_PAI936_CLO1_308;proteksi fisik;physical security;81.4
M0056;Mega Saputra;Jakarta;SBD_CLO-02-1;sql;sql;80.5
M0056;Mega Saputra;ITS;ITS_ODFB259_CLO1_353;contingencies factors;contingency planning;77.8
M0056;Mega Saputra;Surabaya;DWBI_CLO-01;business intelligence;business intelligence;77.7
M0056;Mega Saputra;Jakarta;SI_CLO-02;regresi;regression analysis;77.7
M0056;Mega Saputra;Surabaya;APSI_CLO-01-1;agile;agile;77.3
M0056;Mega Saputra;ITS;ITS_PD115_CLO5_273;java;java;76.5
M0056;Mega Saputra;Jakarta;PD_CLO-02-2;klasifikasi;klasifikasi;76.3
M0056;Mega Saputra;Jakarta;SO_CLO-02-2;tcp/ip;tcp/ip;74.3
M0056;Mega Saputra;Jakarta;IAE2_CLO-01-1;graphql;graphql;74.2
M0056;Mega Saputra;Surabaya;PU_CLO-01-2;ui/ux design;ui/ux;73.2
M0056;Mega Saputra;ITS;ITS_KL369_CLO1;komputasi lunak;soft computing;69.5
M0056;Mega Saputra;Jakarta;CDAP_CLO-06;prototyping;prototyping;66.9
M0057;Melati Handoko;Jakarta;PAW_CLO-01-2;rest api;rest api;84.2
M0057;Melati Handoko;Surabaya;PAW_CLO-01-2;css;css;84.2
M0057;Melati Handoko;Surabaya;APB_CLO-02-2;microservices;microservices;78.6
M0057;Melati Handoko;Surabaya;PU_CLO-04-2;usability testing;usability testing;78.3
M0057;Melati Handoko;ITS;ITS_SITI927_CLO1_303;transformasi digital;digital transformation;77.4
M0057;Melati Handoko;Surabaya;KPPM_CLO-03;konsep dasar sistem informasi;information systems;76.4
M0057;Melati Handoko;ITS;ITS_PSDO774_CLO4;devops;devops;74.8
M0057;Melati Handoko;ITS;ITS_ADDD245_CLO1_338;machine learning;machine learning;73.3
M0057;Melati Handoko;Surabaya;PD_CLO-01-2;clustering;clustering;69.6
M0057;Melati Handoko;Jakarta;TKMTI_CLO-02;cobit;cobit;68.8
M0057;Melati Handoko;Jakarta;PPL_CLO-01-1;agile;agile;64.3
M0057;Melati Handoko;Jakarta;PD_CLO-02-2;klasifikasi;klasifikasi;57.5
M0057;Melati Handoko;ITS;ITS_IT052_CLO1_297;perangkat keras komputer;hardware;54.4
M0057;Melati Handoko;Jakarta;KSI_CLO-03-2;vulnerability assessment;vulnerability assessment;52.8
M0058;Muhammad Purnama;Jakarta;SO_CLO-03-2;tcp/ip;tcp/ip;90.5
M0058;Muhammad Purnama;Surabaya;SO_CLO-03-2;linux;linux;90.5
M0058;Muhammad Purnama;ITS;ITS_PSK856_CLO1_326;iot;internet of things;86.8
M0058;Muhammad Purnama;ITS;ITS_PST944_CLO1_317;manajemen resiko;risk management;83.8
M0058;Muhammad Purnama;Jakarta;KSI_CLO-02-2;otorisasi;otorisasi;83.6
M0058;Muhammad Purnama;Surabaya;KSI_CLO-02-2;vulnerability assessment;vulnerability assessment;83.6
M0058;Muhammad Purnama;Jakarta;MPPKI_CLO-03;konsep dasar sistem informasi;information systems;82.9
M0058;Muhammad Purnama;Jakarta;JK_CLO-01-2;osi layer;osi model;81.2
M0058;Muhammad Purnama;Surabaya;JK_CLO-01-2;jaringan komputer;networking;81.2
M0058;Muhammad Purnama;Jakarta;SBD_CLO-02-1;sql;sql;80.0
M0058;Muhammad Purnama;ITS;ITS_SKBM366_CLO4;analisis sensitivitas;sensitivity analysis;79.0
M0058;Muhammad Purnama;ITS;ITS_PST944_CLO1;tatakelola keamanan informasi;information security;78.6
M0058;Muhammad Purnama;ITS;ITS_PST697_CLO1_312;cobit;cobit;78.5
M0058;Muhammad Purnama;Jakarta;PPL_CLO-01-2;scrum;scrum;78.3
M0058;Muhammad Purnama;Surabaya;PPL_CLO-01-2;prototyping;prototyping;78.3
M0058;Muhammad Purnama;ITS;ITS_FD704_CLO1;infrastruktur;it infrastructure;77.6
M0058;Muhammad Purnama;Jakarta;PSC_CLO-04-2;algoritma & pemrograman dasar;algorithm & programming;75.4
M0058;Muhammad Purnama;ITS;ITS_LDSD341_CLO1_344;komputasional;computational thinking;74.1
M0058;Muhammad Purnama;ITS;ITS_DL830_CLO1;data warehouse;data warehousing;73.7
M0058;Muhammad Purnama;Surabaya;PPL_CLO-02-1;git;git;72.4
M0058;Muhammad Purnama;Surabaya;SE_CLO-02;erp;erp;72.1
M0058;Muhammad Purnama;ITS;ITS_PSK856_CLO1;cognitive computing;cognitive computing;72.1
M0058;Muhammad Purnama;ITS;ITS_PSDO774_CLO4_284;agile;agile;71.9
M0058;Muhammad Purnama;Jakarta;PBO_CLO-03-1;uml;uml;69.0
M0058;Muhammad Purnama;Jakarta;JK_CLO-01-1;switching;network switching;64.0
M0058;Muhammad Purnama;ITS;ITS_PST944_CLO1_318;manajemen keamanan siber;cybersecurity;63.7
M0059;Muhammad Rangga Santoso;ITS;ITS_SITI927_CLO4;enterprise architecture;enterprise architecture;84.9
M0059;Muhammad Rangga Santoso;ITS;ITS_PSK856_CLO1_325;ml;machine learning;81.2
M0059;Muhammad Rangga Santoso;Jakarta;SBD_CLO-02-2;mysql;mysql;81.1
M0059;Muhammad Rangga Santoso;ITS;ITS_SE608_CLO1_381;integrasi proses bisnis;business process integration;80.5
M0059;Muhammad Rangga Santoso;Jakarta;PD_CLO-03;data mining;data mining;77.9
M0059;Muhammad Rangga Santoso;Jakarta;MPPKI_CLO-03;konsep dasar sistem informasi;information systems;77.8
M0059;Muhammad Rangga Santoso;ITS;ITS_SBD331_CLO1_379;manipulasi data relasional;sql;77.4
M0059;Muhammad Rangga Santoso;ITS;ITS_DL830_CLO1_255;data;data;75.2
M0059;Muhammad Rangga Santoso;Surabaya;PU_CLO-03-1;figma;figma;75.0
M0059;Muhammad Rangga Santoso;Jakarta;PAW_CLO-02-2;html;html;74.2
M0059;Muhammad Rangga Santoso;Surabaya;PAW_CLO-02-2;laravel;laravel;74.2
M0059;Muhammad Rangga Santoso;Jakarta;PSC_CLO-04-1;decision tree;decision tree;70.5
M0059;Muhammad Rangga Santoso;Surabaya;MDE_CLO-01;statistika/probabilitas;statistics;68.1
M0059;Muhammad Rangga Santoso;Surabaya;APB_CLO-02-1;basis data / database;database;67.4
M0059;Muhammad Rangga Santoso;Jakarta;PSI_CLO-02;microsoft excel;excel;65.9
M0059;Muhammad Rangga Santoso;ITS;ITS_DDMJK126_CLO6;mensimulasikan;simulation modeling;65.7
M0059;Muhammad Rangga Santoso;Jakarta;DT_CLO-02-2;prototyping;prototyping;65.6
M0059;Muhammad Rangga Santoso;ITS;ITS_MPB088_CLO1;proses bisnis;business process;64.5
M0059;Muhammad Rangga Santoso;Jakarta;KSI_CLO-01-1;kriptografi;cryptography;63.6
M0059;Muhammad Rangga Santoso;ITS;ITS_RKPL832_CLO1_368;memvalidasi;data validation;61.4
M0059;Muhammad Rangga Santoso;Jakarta;JK_CLO-01-2;osi layer;osi model;53.7
M0059;Muhammad Rangga Santoso;Surabaya;JK_CLO-01-2;jaringan komputer;networking;53.7
M0060;Nabila Dewi Hidayat;Surabaya;BI_CLO-01;konsep dasar sistem informasi;information systems;99.3
M0060;Nabila Dewi Hidayat;ITS;ITS_FD704_CLO1_295;infrastruktur sistem;it infrastructure;97.4
M0060;Nabila Dewi Hidayat;ITS;ITS_DL830_CLO1_254;data lake;data lake;89.5
M0060;Nabila Dewi Hidayat;Jakarta;SBD_CLO-01-1;erd;erd;89.0
M0060;Nabila Dewi Hidayat;ITS;ITS_PST697_CLO1_314;audit ti;it audit;88.8
M0060;Nabila Dewi Hidayat;ITS;ITS_PSDO774_CLO1;devops;devops;87.4
M0060;Nabila Dewi Hidayat;Jakarta;PS2_CLO-01;statistika/probabilitas;statistics;87.4
M0060;Nabila Dewi Hidayat;ITS;ITS_SKBM366_CLO1_393;simulasi;simulation modeling;86.4
M0060;Nabila Dewi Hidayat;Jakarta;JK_CLO-01-1;switching;network switching;84.9
M0060;Nabila Dewi Hidayat;Surabaya;JK_CLO-01-1;osi layer;osi model;84.9
M0060;Nabila Dewi Hidayat;ITS;ITS_GP966_CLO1_277;pemodelan data;data modeling;84.5
M0060;Nabila Dewi Hidayat;Jakarta;KSI_CLO-02-2;otorisasi;otorisasi;84.0
M0060;Nabila Dewi Hidayat;Surabaya;KSI_CLO-02-2;vulnerability assessment;vulnerability assessment;84.0
M0060;Nabila Dewi Hidayat;Surabaya;APB_CLO-03-1;basis data / database;database;83.6
M0060;Nabila Dewi Hidayat;ITS;ITS_SBD331_CLO1_376;basis data logikal;database design;82.1
M0060;Nabila Dewi Hidayat;Jakarta;SE_CLO-02-1;erp;erp;81.0
M0060;Nabila Dewi Hidayat;Jakarta;PD_CLO-03;data mining;data mining;80.5
M0060;Nabila Dewi Hidayat;ITS;ITS_DDMJK126_CLO6_265;arsitektur jaringan;network architecture;80.5
M0060;Nabila Dewi Hidayat;ITS;ITS_MLTI487_CLO2;manajemen layanan ti;it service management;80.3
M0060;Nabila Dewi Hidayat;Jakarta;CDAP_CLO-06;prototyping;prototyping;80.1
M0060;Nabila Dewi Hidayat;ITS;ITS_MHP365_CLO5_346;strategi bisnis;business strategy;79.9
M0060;Nabila Dewi Hidayat;Jakarta;SO_CLO-03-2;tcp/ip;tcp/ip;79.9
M0060;Nabila Dewi Hidayat;Surabaya;SO_CLO-03-2;linux;linux;79.9
M0060;Nabila Dewi Hidayat;Surabaya;PI_CLO-04;usability testing;usability testing;78.1
M0060;Nabila Dewi Hidayat;Jakarta;IAE2_CLO-01-1;graphql;graphql;75.5
M0060;Nabila Dewi Hidayat;ITS;ITS_DDMJK126_CLO3_260;ipv6;ipv6;74.5
M0060;Nabila Dewi Hidayat;Jakarta;MRP_CLO-01;scm;scm;73.9
M0060;Nabila Dewi Hidayat;ITS;ITS_IT052_CLO1_298;perangkat lunak;software engineering;73.3
M0060;Nabila Dewi Hidayat;Jakarta;SI_CLO-02;regresi;regression analysis;72.7
M0060;Nabila Dewi Hidayat;ITS;ITS_PAI936_CLO1_309;technical;technical skills;71.5
M0060;Nabila Dewi Hidayat;Surabaya;PBO_CLO-02-1;java;java;67.4
M0060;Nabila Dewi Hidayat;ITS;ITS_PST697_CLO1;sistem pengendalian internal;internal control systems;67.2
M0061;Nanda Bagus Astuti;ITS;ITS_PD115_CLO1;pemrograman;programming;100.0
M0061;Nanda Bagus Astuti;ITS;ITS_RO516_CLO1_370;pemrograman integer;integer programming;100.0
M0061;Nanda Bagus Astuti;Jakarta;SO_CLO-02-2;tcp/ip;tcp/ip;100.0
M0061;Nanda Bagus Astuti;Surabaya;SO_CLO-02-2;linux;linux;100.0
M0061;Nanda Bagus Astuti;Jakarta;SIA_CLO-04;konsep dasar sistem informasi;information systems;95.8
M0061;Nanda Bagus Astuti;ITS;ITS_PST944_CLO1_319;cobit;cobit;91.6
M0061;Nanda Bagus Astuti;Jakarta;MRP_CLO-02-2;scm;scm;90.9
M0061;Nanda Bagus Astuti;Surabaya;PU_CLO-04-1;prototyping;prototyping;90.3
M0061;Nanda Bagus Astuti;Surabaya;APB_CLO-02-2;microservices;microservices;90.1
M0061;Nanda Bagus Astuti;ITS;ITS_DDMJK126_CLO1;jaringan komputer;networking;87.7
M0061;Nanda Bagus Astuti;Surabaya;PAB_CLO-03-2;cloud computing;cloud computing;87.6
M0061;Nanda Bagus Astuti;Jakarta;PS2_CLO-01;statistika/probabilitas;statistics;85.9
M0061;Nanda Bagus Astuti;ITS;ITS_GP966_CLO1;knowledge graph;knowledge graph;85.8
M0061;Nanda Bagus Astuti;Jakarta;PPL_CLO-05-1;git;git;85.5
M0061;Nanda Bagus Astuti;Surabaya;DWBI_CLO-04-2;kpi;kpi;85.3
M0061;Nanda Bagus Astuti;ITS;ITS_GP966_CLO1_280;algoritma graph;graph algorithms;82.7
M0061;Nanda Bagus Astuti;Jakarta;DWBI_CLO-04;etl;etl;82.4
